order_id,order_date,store_id,order_status,payment_method
ORD-0000513,2024-01-06,UPP-002,completed,card
ORD-0000514,2024-01-06,UPP-002,completed,klarna
ORD-0000515,2024-01-06,UPP-003,completed,swish
ORD-0000516,2024-01-06,UPP-003,completed,card
ORD-0000517,2024-01-06,UPP-003,completed,card
ORD-0000518,2024-01-06,UPP-003,completed,swish
ORD-0000519,2024-01-06,GOT-001,completed,card
ORD-0000520,2024-01-06,GOT-001,completed,card
ORD-0000521,2024-01-06,GOT-001,completed,card
ORD-0000522,2024-01-06,GOT-001,completed,swish
ORD-0000523,2024-01-06,GOT-001,completed,swish
ORD-0000524,2024-01-06,GOT-001,completed,card
ORD-0000525,2024-01-06,GOT-001,completed,card
ORD-0000526,2024-01-06,GOT-001,completed,card
ORD-0000527,2024-01-06,GOT-001,completed,card
ORD-0000528,2024-01-06,GOT-001,completed,card
ORD-0000529,2024-01-06,GOT-001,completed,swish
ORD-0000530,2024-01-06,GOT-001,completed,swish
ORD-0000531,2024-01-06,GOT-001,completed,gift_card
ORD-0000532,2024-01-06,GOT-002,completed,klarna
ORD-0000533,2024-01-06,GOT-002,completed,swish
ORD-0000534,2024-01-06,GOT-002,completed,swish
ORD-0000535,2024-01-06,GOT-002,completed,swish
ORD-0000536,2024-01-06,GOT-002,completed,card
ORD-0000537,2024-01-06,GOT-002,completed,card
ORD-0000538,2024-01-06,GOT-002,completed,swish
ORD-0000539,2024-01-06,GOT-002,completed,klarna
ORD-0000540,2024-01-06,GOT-002,completed,swish
ORD-0000541,2024-01-06,GOT-002,completed,swish
ORD-0000542,2024-01-06,GOT-002,completed,card
ORD-0000543,2024-01-06,GOT-002,completed,swish
ORD-0000544,2024-01-06,GOT-002,completed,klarna
ORD-0000545,2024-01-06,GOT-002,completed,card
ORD-0000546,2024-01-06,GOT-002,completed,card
ORD-0000547,2024-01-06,GOT-003,completed,swish
ORD-0000548,2024-01-06,GOT-003,completed,card
ORD-0000549,2024-01-06,GOT-003,completed,klarna
ORD-0000550,2024-01-06,GOT-003,completed,card
ORD-0000551,2024-01-06,GOT-003,completed,card
ORD-0000552,2024-01-06,GOT-003,completed,card
ORD-0000553,2024-01-07,ONLINE-SE,completed,card
ORD-0000554,2024-01-07,ONLINE-SE,completed,klarna
ORD-0000555,2024-01-07,ONLINE-SE,completed,swish
ORD-0000556,2024-01-07,ONLINE-SE,completed,card
ORD-0000557,2024-01-07,ONLINE-SE,completed,swish
ORD-0000558,2024-01-07,ONLINE-SE,completed,card
ORD-0000559,2024-01-07,ONLINE-SE,completed,gift_card
ORD-0000560,2024-01-07,ONLINE-SE,completed,card
ORD-0000561,2024-01-07,ONLINE-SE,completed,klarna
ORD-0000562,2024-01-07,ONLINE-SE,completed,card
ORD-0000563,2024-01-07,ONLINE-SE,completed,klarna
ORD-0000564,2024-01-07,ONLINE-SE,completed,card
ORD-0000565,2024-01-07,ONLINE-SE,completed,gift_card
ORD-0000566,2024-01-07,ONLINE-SE,completed,card
ORD-0000567,2024-01-07,ONLINE-SE,completed,gift_card
ORD-0000568,2024-01-07,ONLINE-SE,completed,klarna
ORD-0000569,2024-01-07,ONLINE-SE,completed,card
ORD-0000570,2024-01-07,ONLINE-SE,completed,card
ORD-0000571,2024-01-07,ONLINE-SE,completed,card
ORD-0000572,2024-01-07,ONLINE-SE,completed,card
ORD-0000573,2024-01-07,ONLINE-SE,completed,card
ORD-0000574,2024-01-07,ONLINE-SE,completed,gift_card
ORD-0000575,2024-01-07,ONLINE-SE,completed,card
ORD-0000576,2024-01-07,ONLINE-SE,completed,card
ORD-0000577,2024-01-07,ONLINE-SE,completed,card
ORD-0000578,2024-01-07,STO-001,completed,swish
ORD-0000579,2024-01-07,STO-001,completed,swish
ORD-0000580,2024-01-07,STO-001,completed,klarna
ORD-0000581,2024-01-07,STO-001,completed,card
ORD-0000582,2024-01-07,STO-001,completed,card
ORD-0000583,2024-01-07,STO-001,completed,swish
ORD-0000584,2024-01-07,STO-001,completed,swish
ORD-0000585,2024-01-07,STO-001,completed,card
ORD-0000586,2024-01-07,STO-001,completed,card
ORD-0000587,2024-01-07,STO-001,completed,card
ORD-0000588,2024-01-07,STO-001,completed,klarna
ORD-0000589,2024-01-07,STO-001,completed,gift_card
ORD-0000590,2024-01-07,STO-001,completed,swish
ORD-0000591,2024-01-07,STO-002,completed,klarna
ORD-0000592,2024-01-07,STO-002,completed,gift_card
ORD-0000593,2024-01-07,STO-002,completed,card
ORD-0000594,2024-01-07,STO-002,completed,swish
ORD-0000595,2024-01-07,STO-002,completed,swish
ORD-0000596,2024-01-07,STO-002,completed,card
ORD-0000597,2024-01-07,STO-002,completed,card
ORD-0000598,2024-01-07,STO-002,completed,card
ORD-0000599,2024-01-07,STO-002,completed,gift_card
ORD-0000600,2024-01-07,STO-002,completed,card
ORD-0000601,2024-01-07,STO-002,completed,card
ORD-0000602,2024-01-07,STO-002,completed,swish
ORD-0000603,2024-01-07,STO-002,completed,card
ORD-0000604,2024-01-07,STO-002,completed,swish
ORD-0000605,2024-01-07,STO-002,completed,card
ORD-0000606,2024-01-07,STO-002,completed,swish
ORD-0000607,2024-01-07,STO-003,completed,card
ORD-0000608,2024-01-07,STO-003,completed,swish
ORD-0000609,2024-01-07,STO-003,completed,swish
ORD-0000610,2024-01-07,STO-003,completed,card
ORD-0000611,2024-01-07,STO-003,completed,klarna
ORD-0000612,2024-01-07,STO-003,completed,card
ORD-0000613,2024-01-07,STO-003,completed,card
ORD-0000614,2024-01-07,UPP-001,completed,card
ORD-0000615,2024-01-07,UPP-001,completed,card
ORD-0000616,2024-01-07,UPP-001,completed,card
ORD-0000617,2024-01-07,UPP-001,completed,swish
ORD-0000618,2024-01-07,UPP-001,completed,card
ORD-0000619,2024-01-07,UPP-001,completed,card
ORD-0000620,2024-01-07,UPP-001,completed,swish
ORD-0000621,2024-01-07,UPP-001,completed,gift_card
ORD-0000622,2024-01-07,UPP-001,completed,card
ORD-0000623,2024-01-07,UPP-002,completed,card
ORD-0000624,2024-01-07,UPP-002,completed,klarna
ORD-0000625,2024-01-07,UPP-002,completed,swish
ORD-0000626,2024-01-07,UPP-002,completed,swish
ORD-0000627,2024-01-07,UPP-002,completed,gift_card
ORD-0000628,2024-01-07,UPP-002,completed,swish
ORD-0000629,2024-01-07,UPP-002,completed,card
ORD-0000630,2024-01-07,UPP-003,completed,card
ORD-0000631,2024-01-07,UPP-003,completed,klarna
ORD-0000632,2024-01-07,UPP-003,completed,gift_card
ORD-0000633,2024-01-07,GOT-001,completed,klarna
ORD-0000634,2024-01-07,GOT-001,completed,swish
ORD-0000635,2024-01-07,GOT-001,completed,card
ORD-0000636,2024-01-07,GOT-001,completed,klarna
ORD-0000637,2024-01-07,GOT-001,completed,card
ORD-0000638,2024-01-07,GOT-001,completed,card
ORD-0000639,2024-01-07,GOT-001,completed,klarna
ORD-0000640,2024-01-07,GOT-001,completed,swish
ORD-0000641,2024-01-07,GOT-001,completed,swish
ORD-0000642,2024-01-07,GOT-001,completed,card
ORD-0000643,2024-01-07,GOT-001,completed,klarna
ORD-0000644,2024-01-07,GOT-001,completed,swish
ORD-0000645,2024-01-07,GOT-002,completed,klarna
ORD-0000646,2024-01-07,GOT-002,completed,card
ORD-0000647,2024-01-07,GOT-002,completed,card
ORD-0000648,2024-01-07,GOT-002,completed,swish
ORD-0000649,2024-01-07,GOT-002,completed,klarna
ORD-0000650,2024-01-07,GOT-002,completed,card
ORD-0000651,2024-01-07,GOT-002,completed,klarna
ORD-0000652,2024-01-07,GOT-002,completed,card
ORD-0000653,2024-01-07,GOT-002,completed,card
ORD-0000654,2024-01-07,GOT-002,completed,swish
ORD-0000655,2024-01-07,GOT-002,completed,swish
ORD-0000656,2024-01-07,GOT-002,completed,swish
ORD-0000657,2024-01-07,GOT-002,completed,card
ORD-0000658,2024-01-07,GOT-003,completed,swish
ORD-0000659,2024-01-07,GOT-003,completed,card
ORD-0000660,2024-01-07,GOT-003,completed,card
ORD-0000661,2024-01-07,GOT-003,completed,card
ORD-0000662,2024-01-07,GOT-003,completed,card
ORD-0000663,2024-01-07,GOT-003,completed,gift_card
ORD-0000664,2024-01-07,GOT-003,completed,card
ORD-0000665,2024-01-07,GOT-003,completed,swish
ORD-0000666,2024-01-08,ONLINE-SE,completed,klarna
ORD-0000667,2024-01-08,ONLINE-SE,completed,card
ORD-0000668,2024-01-08,ONLINE-SE,completed,swish
ORD-0000669,2024-01-08,ONLINE-SE,completed,card
ORD-0000670,2024-01-08,ONLINE-SE,completed,card
ORD-0000671,2024-01-08,ONLINE-SE,completed,gift_card
ORD-0000672,2024-01-08,ONLINE-SE,completed,swish
ORD-0000673,2024-01-08,ONLINE-SE,completed,swish
ORD-0000674,2024-01-08,ONLINE-SE,completed,card
ORD-0000675,2024-01-08,ONLINE-SE,completed,gift_card
ORD-0000676,2024-01-08,ONLINE-SE,completed,klarna
ORD-0000677,2024-01-08,ONLINE-SE,completed,swish
ORD-0000678,2024-01-08,ONLINE-SE,completed,klarna
ORD-0000679,2024-01-08,ONLINE-SE,completed,swish
ORD-0000680,2024-01-08,ONLINE-SE,cancelled,card
ORD-0000681,2024-01-08,ONLINE-SE,completed,card
ORD-0000682,2024-01-08,ONLINE-SE,completed,gift_card
ORD-0000683,2024-01-08,ONLINE-SE,completed,card
ORD-0000684,2024-01-08,ONLINE-SE,completed,klarna
ORD-0000685,2024-01-08,ONLINE-SE,completed,klarna
ORD-0000686,2024-01-08,ONLINE-SE,completed,gift_card
ORD-0000687,2024-01-08,STO-001,completed,card
ORD-0000688,2024-01-08,STO-001,completed,card
ORD-0000689,2024-01-08,STO-001,completed,swish
ORD-0000690,2024-01-08,STO-001,completed,card
ORD-0000691,2024-01-08,STO-001,completed,swish
ORD-0000692,2024-01-08,STO-001,completed,card
ORD-0000693,2024-01-08,STO-001,completed,card
ORD-0000694,2024-01-08,STO-001,completed,card
ORD-0000695,2024-01-08,STO-001,completed,klarna
ORD-0000696,2024-01-08,STO-001,completed,card
ORD-0000697,2024-01-08,STO-001,completed,card
ORD-0000698,2024-01-08,STO-001,completed,card
ORD-0000699,2024-01-08,STO-001,completed,swish
ORD-0000700,2024-01-08,STO-001,completed,card
ORD-0000701,2024-01-08,STO-002,completed,swish
ORD-0000702,2024-01-08,STO-002,completed,card
ORD-0000703,2024-01-08,STO-002,completed,card
ORD-0000704,2024-01-08,STO-002,completed,swish
ORD-0000705,2024-01-08,STO-002,completed,card
ORD-0000706,2024-01-08,STO-002,completed,swish
ORD-0000707,2024-01-08,STO-002,completed,swish
ORD-0000708,2024-01-08,STO-002,completed,klarna
ORD-0000709,2024-01-08,STO-002,completed,card
ORD-0000710,2024-01-08,STO-003,completed,swish
ORD-0000711,2024-01-08,STO-003,completed,swish
ORD-0000712,2024-01-08,STO-003,completed,card
ORD-0000713,2024-01-08,STO-003,completed,swish
ORD-0000714,2024-01-08,STO-003,completed,gift_card
ORD-0000715,2024-01-08,STO-003,completed,swish
ORD-0000716,2024-01-08,STO-003,completed,card
ORD-0000717,2024-01-08,UPP-001,completed,card
ORD-0000718,2024-01-08,UPP-001,completed,card
ORD-0000719,2024-01-08,UPP-001,completed,card
ORD-0000720,2024-01-08,UPP-001,completed,gift_card
ORD-0000721,2024-01-08,UPP-001,completed,card
ORD-0000722,2024-01-08,UPP-001,completed,swish
ORD-0000723,2024-01-08,UPP-001,completed,card
ORD-0000724,2024-01-08,UPP-002,completed,card
ORD-0000725,2024-01-08,UPP-002,completed,card
ORD-0000726,2024-01-08,UPP-002,completed,card
ORD-0000727,2024-01-08,UPP-002,completed,swish
ORD-0000728,2024-01-08,UPP-003,completed,gift_card
ORD-0000729,2024-01-08,UPP-003,completed,gift_card
ORD-0000730,2024-01-08,UPP-003,completed,card
ORD-0000731,2024-01-08,UPP-003,completed,card
ORD-0000732,2024-01-08,UPP-003,completed,card
ORD-0000733,2024-01-08,GOT-001,completed,swish
ORD-0000734,2024-01-08,GOT-001,completed,gift_card
ORD-0000735,2024-01-08,GOT-001,completed,card
ORD-0000736,2024-01-08,GOT-001,completed,gift_card
ORD-0000737,2024-01-08,GOT-001,completed,swish
ORD-0000738,2024-01-08,GOT-001,completed,card
ORD-0000739,2024-01-08,GOT-001,completed,swish
ORD-0000740,2024-01-08,GOT-001,completed,card
ORD-0000741,2024-01-08,GOT-001,completed,swish
ORD-0000742,2024-01-08,GOT-002,completed,card
ORD-0000743,2024-01-08,GOT-002,completed,card
ORD-0000744,2024-01-08,GOT-002,completed,card
ORD-0000745,2024-01-08,GOT-002,completed,card
ORD-0000746,2024-01-08,GOT-002,completed,swish
ORD-0000747,2024-01-08,GOT-002,completed,card
ORD-0000748,2024-01-08,GOT-002,completed,swish
ORD-0000749,2024-01-08,GOT-002,completed,card
ORD-0000750,2024-01-08,GOT-003,completed,swish
ORD-0000751,2024-01-08,GOT-003,completed,card
ORD-0000752,2024-01-08,GOT-003,completed,swish
ORD-0000753,2024-01-08,GOT-003,completed,swish
ORD-0000754,2024-01-08,GOT-003,completed,swish
ORD-0000755,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000756,2024-01-09,ONLINE-SE,completed,card
ORD-0000757,2024-01-09,ONLINE-SE,completed,swish
ORD-0000758,2024-01-09,ONLINE-SE,completed,card
ORD-0000759,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000760,2024-01-09,ONLINE-SE,completed,card
ORD-0000761,2024-01-09,ONLINE-SE,completed,gift_card
ORD-0000762,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000763,2024-01-09,ONLINE-SE,completed,swish
ORD-0000764,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000765,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000766,2024-01-09,ONLINE-SE,completed,card
ORD-0000767,2024-01-09,ONLINE-SE,completed,gift_card
ORD-0000768,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000769,2024-01-09,ONLINE-SE,completed,card
ORD-0000770,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000771,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000772,2024-01-09,ONLINE-SE,completed,card
ORD-0000773,2024-01-09,ONLINE-SE,completed,klarna
ORD-0000774,2024-01-09,STO-001,completed,card
ORD-0000775,2024-01-09,STO-001,completed,card
ORD-0000776,2024-01-09,STO-001,completed,card
ORD-0000777,2024-01-09,STO-001,completed,card
ORD-0000778,2024-01-09,STO-001,completed,card
ORD-0000779,2024-01-09,STO-001,completed,swish
ORD-0000780,2024-01-09,STO-001,completed,card
ORD-0000781,2024-01-09,STO-001,completed,card
ORD-0000782,2024-01-09,STO-001,completed,swish
ORD-0000783,2024-01-09,STO-001,completed,card
ORD-0000784,2024-01-09,STO-001,completed,card
ORD-0000785,2024-01-09,STO-001,completed,swish
ORD-0000786,2024-01-09,STO-001,completed,card
ORD-0000787,2024-01-09,STO-002,completed,swish
ORD-0000788,2024-01-09,STO-002,completed,card
ORD-0000789,2024-01-09,STO-002,completed,swish
ORD-0000790,2024-01-09,STO-002,completed,card
ORD-0000791,2024-01-09,STO-002,completed,card
ORD-0000792,2024-01-09,STO-002,completed,card
ORD-0000793,2024-01-09,STO-002,completed,gift_card
ORD-0000794,2024-01-09,STO-002,completed,card
ORD-0000795,2024-01-09,STO-002,completed,card
ORD-0000796,2024-01-09,STO-003,completed,swish
ORD-0000797,2024-01-09,STO-003,completed,card
ORD-0000798,2024-01-09,STO-003,completed,card
ORD-0000799,2024-01-09,STO-003,completed,klarna
ORD-0000800,2024-01-09,STO-003,completed,card
ORD-0000801,2024-01-09,STO-003,completed,gift_card
ORD-0000802,2024-01-09,STO-003,completed,swish
ORD-0000803,2024-01-09,STO-003,completed,card
ORD-0000804,2024-01-09,UPP-001,completed,swish
ORD-0000805,2024-01-09,UPP-001,completed,swish
ORD-0000806,2024-01-09,UPP-001,completed,swish
ORD-0000807,2024-01-09,UPP-001,completed,klarna
ORD-0000808,2024-01-09,UPP-001,completed,card
ORD-0000809,2024-01-09,UPP-001,completed,card
ORD-0000810,2024-01-09,UPP-001,completed,swish
ORD-0000811,2024-01-09,UPP-001,completed,swish
ORD-0000812,2024-01-09,UPP-002,completed,card
ORD-0000813,2024-01-09,UPP-002,completed,swish
ORD-0000814,2024-01-09,UPP-002,completed,card
ORD-0000815,2024-01-09,UPP-002,completed,swish
ORD-0000816,2024-01-09,UPP-003,completed,klarna
ORD-0000817,2024-01-09,UPP-003,completed,card
ORD-0000818,2024-01-09,UPP-003,completed,card
ORD-0000819,2024-01-09,UPP-003,completed,klarna
ORD-0000820,2024-01-09,UPP-003,completed,gift_card
ORD-0000821,2024-01-09,GOT-001,completed,klarna
ORD-0000822,2024-01-09,GOT-001,completed,klarna
ORD-0000823,2024-01-09,GOT-001,completed,card
ORD-0000824,2024-01-09,GOT-001,cancelled,card
ORD-0000825,2024-01-09,GOT-001,completed,swish
ORD-0000826,2024-01-09,GOT-001,completed,swish
ORD-0000827,2024-01-09,GOT-001,completed,swish
ORD-0000828,2024-01-09,GOT-001,completed,gift_card
ORD-0000829,2024-01-09,GOT-001,completed,card
ORD-0000830,2024-01-09,GOT-002,completed,card
ORD-0000831,2024-01-09,GOT-002,cancelled,card
ORD-0000832,2024-01-09,GOT-002,completed,card
ORD-0000833,2024-01-09,GOT-002,completed,swish
ORD-0000834,2024-01-09,GOT-002,completed,card
ORD-0000835,2024-01-09,GOT-002,completed,card
ORD-0000836,2024-01-09,GOT-002,completed,card
ORD-0000837,2024-01-09,GOT-002,completed,card
ORD-0000838,2024-01-09,GOT-003,completed,klarna
ORD-0000839,2024-01-09,GOT-003,completed,swish
ORD-0000840,2024-01-09,GOT-003,completed,card
ORD-0000841,2024-01-09,GOT-003,completed,klarna
ORD-0000842,2024-01-09,GOT-003,completed,klarna
ORD-0000843,2024-01-09,GOT-003,completed,card
ORD-0000844,2024-01-09,GOT-003,completed,swish
ORD-0000845,2024-01-09,GOT-003,completed,card
ORD-0000846,2024-01-10,ONLINE-SE,completed,card
ORD-0000847,2024-01-10,ONLINE-SE,completed,swish
ORD-0000848,2024-01-10,ONLINE-SE,completed,card
ORD-0000849,2024-01-10,ONLINE-SE,completed,card
ORD-0000850,2024-01-10,ONLINE-SE,completed,card
ORD-0000851,2024-01-10,ONLINE-SE,completed,klarna
ORD-0000852,2024-01-10,ONLINE-SE,completed,gift_card
ORD-0000853,2024-01-10,ONLINE-SE,completed,swish
ORD-0000854,2024-01-10,ONLINE-SE,completed,klarna
ORD-0000855,2024-01-10,ONLINE-SE,completed,card
ORD-0000856,2024-01-10,ONLINE-SE,completed,swish
ORD-0000857,2024-01-10,ONLINE-SE,completed,swish
ORD-0000858,2024-01-10,ONLINE-SE,completed,card
ORD-0000859,2024-01-10,ONLINE-SE,completed,card
ORD-0000860,2024-01-10,ONLINE-SE,completed,card
ORD-0000861,2024-01-10,ONLINE-SE,completed,swish
ORD-0000862,2024-01-10,ONLINE-SE,completed,swish
ORD-0000863,2024-01-10,ONLINE-SE,completed,card
ORD-0000864,2024-01-10,ONLINE-SE,cancelled,klarna
ORD-0000865,2024-01-10,ONLINE-SE,cancelled,klarna
ORD-0000866,2024-01-10,ONLINE-SE,cancelled,card
ORD-0000867,2024-01-10,ONLINE-SE,completed,card
ORD-0000868,2024-01-10,ONLINE-SE,completed,klarna
ORD-0000869,2024-01-10,ONLINE-SE,completed,card
ORD-0000870,2024-01-10,ONLINE-SE,completed,card
ORD-0000871,2024-01-10,ONLINE-SE,completed,gift_card
ORD-0000872,2024-01-10,STO-001,completed,card
ORD-0000873,2024-01-10,STO-001,completed,card
ORD-0000874,2024-01-10,STO-001,completed,card
ORD-0000875,2024-01-10,STO-001,completed,klarna
ORD-0000876,2024-01-10,STO-001,completed,gift_card
ORD-0000877,2024-01-10,STO-001,completed,swish
ORD-0000878,2024-01-10,STO-001,completed,swish
ORD-0000879,2024-01-10,STO-001,completed,card
ORD-0000880,2024-01-10,STO-001,completed,card
ORD-0000881,2024-01-10,STO-001,completed,gift_card
ORD-0000882,2024-01-10,STO-001,completed,swish
ORD-0000883,2024-01-10,STO-001,completed,swish
ORD-0000884,2024-01-10,STO-002,completed,klarna
ORD-0000885,2024-01-10,STO-002,completed,card
ORD-0000886,2024-01-10,STO-002,completed,card
ORD-0000887,2024-01-10,STO-002,completed,klarna
ORD-0000888,2024-01-10,STO-002,completed,card
ORD-0000889,2024-01-10,STO-002,completed,card
ORD-0000890,2024-01-10,STO-002,completed,swish
ORD-0000891,2024-01-10,STO-002,completed,card
ORD-0000892,2024-01-10,STO-002,completed,gift_card
ORD-0000893,2024-01-10,STO-003,completed,gift_card
ORD-0000894,2024-01-10,STO-003,completed,swish
ORD-0000895,2024-01-10,STO-003,completed,card
ORD-0000896,2024-01-10,STO-003,completed,swish
ORD-0000897,2024-01-10,STO-003,completed,card
ORD-0000898,2024-01-10,STO-003,completed,swish
ORD-0000899,2024-01-10,UPP-001,completed,swish
ORD-0000900,2024-01-10,UPP-001,completed,card
ORD-0000901,2024-01-10,UPP-001,completed,swish
ORD-0000902,2024-01-10,UPP-001,completed,card
ORD-0000903,2024-01-10,UPP-001,completed,gift_card
ORD-0000904,2024-01-10,UPP-001,completed,swish
ORD-0000905,2024-01-10,UPP-001,completed,card
ORD-0000906,2024-01-10,UPP-001,completed,card
ORD-0000907,2024-01-10,UPP-001,completed,swish
ORD-0000908,2024-01-10,UPP-002,completed,klarna
ORD-0000909,2024-01-10,UPP-002,completed,card
ORD-0000910,2024-01-10,UPP-002,completed,swish
ORD-0000911,2024-01-10,UPP-002,completed,gift_card
ORD-0000912,2024-01-10,UPP-002,completed,gift_card
ORD-0000913,2024-01-10,UPP-002,completed,card
ORD-0000914,2024-01-10,UPP-003,completed,swish
ORD-0000915,2024-01-10,UPP-003,completed,gift_card
ORD-0000916,2024-01-10,UPP-003,completed,klarna
ORD-0000917,2024-01-10,UPP-003,completed,card
ORD-0000918,2024-01-10,GOT-001,completed,klarna
ORD-0000919,2024-01-10,GOT-001,completed,gift_card
ORD-0000920,2024-01-10,GOT-001,completed,card
ORD-0000921,2024-01-10,GOT-001,completed,card
ORD-0000922,2024-01-10,GOT-001,completed,swish
ORD-0000923,2024-01-10,GOT-001,completed,gift_card
ORD-0000924,2024-01-10,GOT-001,completed,card
ORD-0000925,2024-01-10,GOT-001,completed,card
ORD-0000926,2024-01-10,GOT-002,completed,card
ORD-0000927,2024-01-10,GOT-002,completed,klarna
ORD-0000928,2024-01-10,GOT-002,completed,card
ORD-0000929,2024-01-10,GOT-002,completed,card
ORD-0000930,2024-01-10,GOT-002,completed,swish
ORD-0000931,2024-01-10,GOT-002,completed,gift_card
ORD-0000932,2024-01-10,GOT-002,completed,card
ORD-0000933,2024-01-10,GOT-002,completed,gift_card
ORD-0000934,2024-01-10,GOT-002,completed,card
ORD-0000935,2024-01-10,GOT-003,completed,klarna
ORD-0000936,2024-01-10,GOT-003,completed,swish
ORD-0000937,2024-01-10,GOT-003,completed,card
ORD-0000938,2024-01-10,GOT-003,completed,card
ORD-0000939,2024-01-10,GOT-003,completed,klarna
ORD-0000940,2024-01-10,GOT-003,completed,klarna
ORD-0000941,2024-01-11,ONLINE-SE,completed,klarna
ORD-0000942,2024-01-11,ONLINE-SE,completed,card
ORD-0000943,2024-01-11,ONLINE-SE,completed,card
ORD-0000944,2024-01-11,ONLINE-SE,completed,klarna
ORD-0000945,2024-01-11,ONLINE-SE,completed,swish
ORD-0000946,2024-01-11,ONLINE-SE,completed,swish
ORD-0000947,2024-01-11,ONLINE-SE,completed,klarna
